order_item_id,order_id,product_id,quantity
1663,683,53,2
1664,683,6,3
1665,683,38,1
1666,683,34,2
1667,684,45,4
1668,684,2,1
1669,685,18,4
1670,686,28,1
1671,686,20,3
1672,686,41,5
1673,686,2,1
1674,687,4,4
1675,688,43,4
1676,688,8,3
1677,688,3,1
1678,688,48,3
1679,689,35,5
1680,689,5,5
1681,690,37,1
1682,690,21,2
1683,690,43,1
1684,691,51,2
1685,691,3,3
1686,691,40,5
1687,692,52,5
1688,693,42,5
1689,693,53,4
1690,693,60,4
1691,694,41,2
1692,694,42,1
1693,694,13,4
1694,694,38,4
1695,695,53,4
1696,696,39,5
1697,696,48,3
1698,696,7,4
1699,696,59,4
1700,697,10,2
1701,698,19,1
1702,698,32,4
1703,698,37,3
1704,698,16,2
1705,699,49,3
1706,699,28,2
1707,700,48,5
1708,700,43,5
1709,701,38,5
1710,701,59,1
1711,701,40,4
1712,702,5,3
1713,703,57,4
1714,703,55,2
1715,704,14,4
1716,705,33,4
1717,706,7,1
1718,706,27,1
1719,707,43,1
1720,707,41,3
1721,708,55,5
1722,709,16,3
1723,710,58,2
1724,710,58,1
1725,710,6,4
1726,710,2,5
1727,711,60,5
1728,711,2,1
1729,711,35,4
1730,712,20,5
1731,712,9,2
1732,712,49,1
1733,713,57,3
1734,713,34,5
1735,713,48,2
1736,713,37,4
1737,714,29,1
1738,714,35,2
1739,714,4,1
1740,715,35,1
1741,715,27,4
1742,715,21,4
1743,716,54,2
1744,717,25,5
1745,717,6,3
1746,718,6,1
1747,718,60,2
1748,718,33,4
1749,718,44,5
1750,719,51,2
1751,719,39,4
1752,719,36,5
1753,720,30,4
1754,720,38,4
1755,721,18,1
1756,722,15,1
1757,722,17,1
1758,722,51,5
1759,723,8,3
1760,723,28,1
1761,723,32,5
1762,723,42,2
1763,724,32,3
1764,724,44,5
1765,725,22,4
1766,725,23,1
1767,726,38,4
1768,726,12,3
1769,726,41,1
1770,726,57,5
1771,727,45,3
1772,727,54,5
1773,727,25,4
1774,727,35,2
1775,728,60,5
1776,728,28,1
1777,728,18,4
1778,729,10,1
1779,729,29,1
1780,729,10,5
1781,730,7,4
1782,730,10,2
1783,730,60,3
1784,731,53,4
1785,731,18,5
1786,732,1,5
1787,732,37,2
1788,733,35,4
1789,733,35,5
1790,733,15,5
1791,734,57,4
1792,735,17,4
1793,735,31,2
1794,736,39,5
1795,736,5,4
1796,736,2,5
1797,736,54,1
1798,737,20,1
1799,738,54,1
1800,738,38,2
1801,739,43,5
1802,739,41,2
1803,739,53,2
1804,740,7,2
1805,740,14,4
1806,740,47,4
1807,740,58,1
1808,741,12,2
1809,741,3,3
1810,741,21,5
1811,742,26,3
1812,743,59,2
1813,744,59,3
1814,744,49,3
1815,744,32,2
1816,745,8,5
1817,745,7,4
1818,745,21,1
1819,746,45,3
1820,746,18,1
1821,747,26,1
1822,747,31,4
1823,747,58,1
1824,747,50,5
1825,748,45,3
1826,748,39,5
1827,749,35,5
1828,750,56,4
1829,751,54,5
1830,751,10,1
1831,751,18,1
1832,751,29,3
1833,752,34,1
1834,752,51,2
1835,752,54,3
1836,752,40,2
1837,753,41,4
1838,753,17,5
1839,753,28,5
1840,753,43,5
1841,754,45,5
1842,754,26,5
1843,755,20,5
1844,755,25,5
1845,755,20,1
1846,755,21,3
1847,756,21,1
1848,756,8,1
1849,756,40,2
1850,757,4,4
1851,757,24,2
1852,758,57,1
1853,758,23,1
1854,758,5,4
1855,758,6,4
1856,759,15,5
1857,760,14,4
1858,760,21,2
1859,760,27,2
1860,760,7,5
1861,761,21,3
1862,761,39,1
1863,761,25,4
1864,762,4,1
1865,763,52,2
1866,763,20,5
1867,763,38,3
1868,764,4,3
1869,764,59,4
1870,765,44,3
1871,765,51,5
1872,765,40,4
1873,765,28,4
1874,766,4,3
1875,766,51,4
1876,766,17,2
1877,766,1,3
1878,767,28,3
1879,767,32,4
1880,767,22,5
1881,768,37,4
1882,769,50,3
1883,769,15,2
1884,769,51,5
1885,770,28,2
1886,771,55,3
1887,771,17,4
1888,772,51,2
1889,772,55,2
1890,772,50,4
1891,772,22,3
1892,773,7,4
1893,774,39,5
1894,774,23,2
1895,774,60,1
1896,775,45,4
1897,776,55,2
1898,776,8,2
1899,777,19,2
1900,777,49,4
1901,778,57,4
1902,778,45,4
1903,778,20,4
1904,778,9,3
1905,779,25,1
1906,780,6,2
1907,781,46,1
1908,781,6,3
1909,781,59,5
1910,782,35,5
1911,782,41,4
1912,782,4,1
1913,783,7,4
1914,784,31,4
1915,784,36,2
1916,784,13,1
1917,784,12,5
1918,785,29,1
1919,785,60,3
1920,785,29,2
1921,786,51,3
1922,786,55,2
1923,786,41,4
1924,786,5,2
1925,787,59,2
1926,788,14,5
1927,789,15,4
1928,789,22,2
1929,789,28,3
1930,790,56,5
1931,790,4,4
1932,790,36,3
1933,790,53,2
1934,791,17,5
1935,791,12,3
1936,791,9,1
1937,792,33,3
1938,792,57,3
1939,793,52,3
1940,793,4,1
1941,793,44,4
1942,794,20,3
1943,794,19,4
1944,794,22,2
1945,795,55,1
1946,795,8,2
1947,796,10,4
1948,796,19,5
1949,797,44,5
1950,797,47,1
1951,797,29,4
1952,797,58,4
1953,798,16,3
1954,798,42,2
1955,799,11,1
1956,799,13,5
1957,799,35,4
1958,799,44,2
1959,800,58,4
1960,801,46,1
1961,801,42,5
1962,801,4,1
1963,802,16,1
1964,802,17,3
1965,802,46,2
1966,802,3,4
1967,803,21,5
1968,803,33,2
1969,804,40,2
1970,804,22,2
1971,804,57,3
1972,805,3,1
1973,806,46,4
1974,807,31,5
1975,807,19,5
1976,807,58,1
1977,807,54,4
1978,808,12,3
1979,808,17,3
1980,808,59,3
1981,809,17,4
1982,809,4,5
1983,809,14,5
1984,810,45,1
1985,810,31,5
1986,810,40,2
1987,811,46,5
1988,811,7,1
1989,811,42,3
1990,811,16,5
1991,812,10,5
1992,813,33,5
1993,813,43,3
1994,813,56,5
1995,813,48,4
1996,814,38,5
1997,814,33,2
1998,814,57,5
1999,814,4,3
2000,815,31,5
2001,815,45,2
2002,815,54,4
2003,816,18,4
2004,817,17,4
2005,817,15,1
2006,818,56,5
2007,819,46,3
2008,819,12,3
2009,819,9,2
2010,819,54,5
2011,820,38,4
2012,820,11,5
2013,821,16,5
2014,821,51,1
2015,822,8,5
2016,822,32,1
2017,823,59,2
2018,823,57,5
2019,823,14,2
2020,823,34,5
2021,824,46,5
2022,825,11,2
2023,825,8,1
2024,826,1,2
2025,827,12,1
2026,827,2,1
2027,828,30,4
2028,828,25,1
2029,828,3,1
2030,828,33,5
2031,829,46,4
2032,829,8,1
2033,829,36,1
2034,829,53,3
2035,830,24,4
2036,830,51,1
2037,831,4,2
2038,831,58,5
2039,831,19,3
2040,832,42,1
2041,832,38,5
2042,833,51,4
2043,834,27,5
2044,834,42,2
2045,834,13,3
2046,835,27,5
2047,835,21,1
2048,835,3,1
2049,836,47,1
2050,836,30,4
2051,837,1,3
2052,837,53,3
2053,838,48,5
2054,838,25,4
2055,838,54,1
2056,839,2,1
2057,839,28,4
2058,839,58,4
2059,840,18,1
2060,840,5,1
2061,840,58,4
2062,840,59,3
2063,841,56,1
2064,841,46,1
2065,841,46,2
2066,842,1,4
2067,842,35,3
2068,842,7,4
2069,843,50,5
2070,843,31,1
2071,843,34,5
2072,844,24,5
2073,845,28,4
2074,845,36,2
2075,846,36,2
2076,846,25,5
2077,846,47,5
2078,847,11,4
2079,847,39,4
2080,847,51,1
2081,847,34,2
2082,848,36,5
2083,848,34,5
2084,848,8,4
2085,848,34,4
2086,849,24,1
2087,850,52,5
2088,850,28,2
2089,850,24,4
2090,851,37,4
2091,852,2,5
2092,852,16,2
2093,852,2,1
2094,852,9,4
2095,853,30,5
2096,853,37,5
2097,853,54,2
2098,854,1,3
2099,854,6,5
2100,854,55,1
2101,854,49,5
2102,855,60,2
2103,855,5,4
2104,855,24,3
2105,856,8,4
2106,856,32,4
2107,856,19,1
2108,857,32,3
2109,857,25,5
2110,858,51,1
2111,858,7,5
2112,859,18,1
2113,859,39,5
2114,860,9,4
2115,860,18,2
2116,860,11,2
2117,860,39,4
2118,861,33,5
2119,861,5,4
2120,861,4,3
2121,862,18,2
2122,862,7,5
2123,862,23,3
2124,863,32,1
2125,863,21,4
2126,863,50,5
2127,864,1,5
2128,864,10,2
2129,865,32,1
2130,865,46,5
2131,865,2,1
2132,866,41,4
2133,867,60,3
2134,867,27,3
2135,868,30,2
2136,869,53,2
2137,869,18,4
2138,870,33,2
2139,870,59,5
2140,871,57,3
2141,871,1,1
2142,871,6,4
2143,872,11,3
2144,872,46,4
2145,873,6,2
2146,873,27,1
2147,874,60,5
2148,874,60,3
2149,874,1,4
2150,874,5,1
2151,875,36,1
2152,875,6,1
2153,875,37,3
2154,876,40,2
2155,877,57,1
2156,877,53,1
2157,877,21,2
2158,877,28,1
2159,878,48,3
2160,879,53,4
2161,879,4,5
2162,880,13,1
2163,880,3,4
2164,881,52,4
2165,882,44,1
2166,882,1,4
2167,882,17,1
2168,883,36,3
2169,883,45,3
2170,883,15,2
2171,884,27,5
2172,884,36,5
2173,884,14,4
2174,884,23,2
2175,885,18,4
2176,885,50,1
2177,885,27,1
2178,886,31,2
2179,886,52,3
2180,887,14,1
2181,888,17,3
2182,889,10,3
2183,890,15,2
2184,890,5,4
2185,890,58,3
2186,890,14,3
2187,891,17,5
2188,891,49,2
2189,891,22,2
2190,891,27,5
2191,892,26,3
2192,893,3,4
2193,893,29,2
2194,893,38,5
2195,893,15,3
2196,894,60,5
2197,894,33,2
2198,894,36,3
2199,895,21,2
2200,895,25,3
2201,896,59,2
2202,896,35,1
2203,896,22,3
2204,896,4,4
2205,897,60,3
2206,897,46,1
2207,897,26,3
2208,897,29,5
2209,898,23,1
2210,898,24,4
2211,898,11,2
2212,899,47,1
2213,899,39,1
2214,900,58,3
2215,900,7,1
2216,900,32,3
2217,901,43,5
2218,902,57,2
2219,903,6,1
2220,904,50,5
2221,904,25,1
2222,904,39,1
2223,904,10,3
2224,905,46,4
2225,905,44,4
2226,905,4,2
2227,906,41,1
2228,906,26,5
2229,907,59,2
2230,907,21,3
2231,907,45,1
2232,908,1,1
2233,908,43,2
2234,909,29,3
2235,909,51,5
2236,910,56,1
2237,910,1,2
2238,910,56,4
2239,911,6,3
2240,912,22,2
2241,913,59,3
2242,913,52,5
2243,914,29,5
2244,914,22,1
2245,914,29,3
2246,915,54,4
2247,916,49,4
2248,917,55,2
2249,917,30,5
2250,918,60,3
2251,919,42,1
2252,919,59,2
2253,919,43,1
2254,920,1,4
2255,921,44,5
2256,921,14,3
2257,921,50,1
2258,922,45,5
2259,922,8,1
2260,923,23,2
2261,923,3,2
2262,923,28,1
2263,924,5,1
2264,924,35,3
2265,924,41,5
2266,925,15,3
2267,926,35,3
2268,926,23,2
2269,927,44,5
2270,927,22,2
2271,927,3,3
2272,928,5,1
2273,928,4,4
2274,928,32,5
2275,928,37,1
2276,929,26,5
2277,930,59,5
2278,930,4,1
2279,930,35,4
2280,930,46,4
2281,931,17,1
2282,931,50,2
2283,931,31,5
2284,931,18,2
2285,932,43,2
2286,932,37,3
2287,933,38,3
2288,933,56,2
2289,933,2,1
2290,934,32,4
2291,934,25,2
2292,934,22,3
2293,934,1,2
2294,935,41,3
2295,935,54,1
2296,936,32,2
2297,937,21,3
2298,937,9,4
2299,937,12,3
2300,937,7,4
2301,938,12,5
2302,938,4,2
2303,938,43,5
2304,939,15,2
2305,939,20,3
2306,940,5,1
2307,941,37,1
2308,942,54,1
2309,942,23,2
2310,942,1,5
2311,942,36,4
2312,943,16,1
2313,943,10,1
2314,943,6,4
2315,944,29,2
2316,944,51,2
2317,944,40,1
2318,944,19,3
2319,945,22,5
2320,945,36,5
2321,945,29,3
2322,945,55,5
2323,946,6,2
2324,946,38,5
2325,947,20,2
2326,947,26,1
2327,947,15,2
2328,947,27,2
2329,948,57,2
2330,949,24,3
2331,949,34,2
2332,949,5,3
2333,949,30,4
2334,950,45,5
2335,951,1,4
2336,951,8,1
2337,952,54,2
2338,952,15,5
2339,952,1,2
2340,953,28,2
2341,953,7,5
2342,954,5,3
2343,954,59,5
2344,955,34,5
2345,956,47,1
2346,956,44,3
2347,956,37,1
2348,956,28,1
2349,957,33,4
2350,958,35,3
2351,958,22,5
2352,959,47,5
2353,960,37,4
2354,960,45,4
2355,960,11,1
2356,961,36,5
2357,961,3,1
2358,961,49,3
2359,961,59,2
2360,962,35,5
2361,962,55,2
2362,962,5,5
2363,962,25,5
2364,963,33,5
2365,963,31,2
2366,964,22,3
2367,964,56,1
2368,964,43,1
2369,965,11,4
2370,965,11,1
2371,966,12,5
2372,967,40,3
2373,967,35,2
2374,968,9,2
2375,968,4,3
2376,969,18,3
2377,970,18,2
2378,970,47,2
2379,970,60,5
2380,970,48,1
2381,971,27,3
2382,972,45,1
2383,972,44,2
2384,973,9,1
2385,974,4,3
2386,974,60,2
2387,975,55,2
2388,975,9,4
2389,976,23,2
2390,976,45,1
2391,976,16,3
2392,976,46,2
2393,977,58,2
2394,978,27,3
2395,979,27,3
2396,980,13,1
2397,980,44,1
2398,980,23,5
2399,980,15,4
2400,981,30,3
2401,981,26,5
2402,981,7,5
2403,981,35,2
2404,982,50,1
2405,982,44,1
2406,983,39,1
2407,983,27,1
2408,984,20,4
2409,984,56,5
2410,984,3,2
2411,984,38,5
2412,985,8,1
2413,985,17,2
2414,986,5,5
2415,986,25,4
2416,986,11,2
2417,987,52,2
2418,988,27,4
2419,989,33,1
2420,990,26,5
2421,990,57,3
2422,990,54,4
2423,991,30,1
2424,991,25,2
2425,991,45,4
2426,991,60,2
2427,992,37,5
2428,993,24,3
2429,993,4,3
2430,993,38,3
2431,993,50,3
2432,994,42,1
2433,994,29,4
2434,994,26,2
2435,995,39,2
2436,995,46,2
2437,995,37,4
2438,996,1,3
2439,996,42,5
2440,996,25,2
2441,997,13,2
2442,997,55,2
2443,997,25,2
2444,997,28,1
2445,998,19,2
2446,999,14,4
2447,999,43,2
2448,999,59,3
2449,1000,18,2
2450,1000,7,5
2451,1000,55,5
2452,1001,35,4
2453,1002,48,5
2454,1003,10,2
2455,1003,47,3
2456,1003,59,1
2457,1003,43,5
2458,1004,17,2
2459,1004,13,5
2460,1004,22,2
2461,1004,57,2
2462,1005,30,2
2463,1005,57,3
2464,1005,43,1
2465,1006,35,2
2466,1006,15,2
2467,1006,17,2
2468,1007,52,2
2469,1008,6,3
2470,1009,26,1
2471,1009,24,3
2472,1009,24,4
2473,1009,50,4
2474,1010,32,3
2475,1010,51,4
2476,1010,26,5
2477,1011,47,3
2478,1011,13,3
2479,1011,16,4
2480,1012,37,4
2481,1012,55,3
2482,1012,26,4
2483,1013,52,1
2484,1013,28,2
2485,1013,58,3
2486,1013,9,1
2487,1014,22,3
2488,1014,24,1
2489,1015,37,3
2490,1016,33,1
2491,1016,53,3
2492,1016,12,4
2493,1017,21,3
2494,1017,37,4
2495,1018,20,4
2496,1018,12,1
2497,1018,55,2
2498,1018,1,4
2499,1019,9,2
2500,1019,24,5
2501,1019,8,3
2502,1020,25,1
2503,1020,60,3
2504,1021,43,3
2505,1022,16,2
2506,1022,27,1
2507,1023,50,3
2508,1023,57,3
2509,1023,14,1
2510,1024,37,4
2511,1024,15,4
2512,1024,15,1
2513,1024,59,1
2514,1025,35,1
2515,1026,34,3
2516,1026,59,2
2517,1026,10,1
2518,1026,6,3
2519,1027,6,5
2520,1027,18,3
2521,1027,11,2
2522,1027,24,3
2523,1028,28,5
2524,1028,52,4
2525,1029,18,4
2526,1029,4,1
2527,1029,32,2
2528,1030,56,1
2529,1030,45,5
2530,1031,51,3
2531,1031,57,2
2532,1031,15,4
2533,1031,30,4
2534,1032,37,4
2535,1032,26,3
2536,1033,13,2
2537,1033,30,1
2538,1033,8,3
2539,1033,59,1
2540,1034,60,3
2541,1035,53,4
2542,1035,60,5
2543,1036,2,3
2544,1037,42,5
2545,1037,43,1
2546,1037,3,1
2547,1038,31,2
2548,1038,47,2
2549,1039,20,2
2550,1040,30,2
2551,1040,8,4
2552,1040,2,5
2553,1041,15,5
2554,1041,45,1
2555,1041,50,2
2556,1042,34,1
2557,1042,32,2
2558,1042,59,1
2559,1042,13,1
2560,1043,25,5
2561,1043,23,3
2562,1044,34,4
2563,1044,12,1
2564,1045,37,4
2565,1045,51,2
2566,1046,9,3
2567,1046,40,3
2568,1046,53,2
2569,1047,10,2
2570,1047,10,4
2571,1048,45,5
2572,1048,13,5
2573,1049,1,3
2574,1049,24,4
2575,1050,51,3
2576,1050,15,2
2577,1051,28,4
2578,1051,6,5
2579,1052,3,4
2580,1052,26,1
2581,1052,59,1
2582,1053,3,5
2583,1053,12,4
2584,1053,39,4
2585,1053,51,1
2586,1054,54,2
2587,1054,25,1
2588,1055,1,4
2589,1056,10,4
2590,1057,23,5
2591,1058,58,5
2592,1058,44,5
2593,1059,46,1
2594,1059,55,4
2595,1060,60,3
2596,1060,35,3
2597,1060,50,4
2598,1060,31,2
2599,1061,29,3
2600,1061,9,2
2601,1061,14,2
2602,1062,10,2
2603,1062,59,5
2604,1063,41,1
2605,1064,17,2
2606,1064,23,5
2607,1064,43,5
2608,1065,46,2
2609,1065,12,3
2610,1066,4,4
2611,1066,12,5
2612,1066,22,2
2613,1066,24,1
2614,1067,16,4
2615,1067,56,2
2616,1067,5,1
2617,1067,35,1
2618,1068,26,4
2619,1068,18,1
2620,1068,53,2
2621,1069,32,3
2622,1070,55,5
2623,1070,20,1
2624,1071,10,1
2625,1071,57,1
2626,1071,15,4
2627,1072,26,1
2628,1072,33,3
2629,1073,15,5
2630,1073,54,4
2631,1073,43,3
2632,1073,25,1
2633,1074,47,3
2634,1074,51,4
2635,1074,3,3
2636,1075,17,5
2637,1075,5,2
2638,1075,60,1
2639,1076,6,4
2640,1076,47,3
2641,1076,5,1
2642,1077,22,4
2643,1077,18,1
2644,1077,37,1
2645,1078,38,2
2646,1078,38,3
2647,1078,29,5
2648,1078,32,3
2649,1079,4,4
2650,1079,52,1
2651,1080,2,3
2652,1080,11,4
2653,1081,43,1
2654,1081,5,5
2655,1082,7,2
2656,1082,47,1
2657,1082,10,3
2658,1082,5,2
2659,1083,49,4
2660,1083,58,5
2661,1084,30,5
2662,1084,37,4
2663,1084,26,1
2664,1084,37,5
2665,1085,14,1
2666,1085,11,4
2667,1085,32,4
2668,1085,15,1
2669,1086,9,4
2670,1086,42,4
2671,1087,30,3
2672,1088,42,5
2673,1088,27,3
2674,1088,16,2
2675,1088,41,5
2676,1089,13,1
2677,1089,39,1
2678,1089,41,4
2679,1090,20,2
2680,1090,2,5
2681,1090,44,5
2682,1091,12,2
2683,1091,8,2
2684,1091,3,2
2685,1092,38,1
2686,1093,54,1
2687,1093,50,3
2688,1093,32,4
2689,1094,19,5
2690,1094,41,4
2691,1094,52,3
2692,1095,1,1
2693,1095,1,2
2694,1095,27,5
2695,1095,30,4
2696,1096,20,5
2697,1096,43,4
2698,1096,32,4
2699,1097,37,4
2700,1097,38,4
2701,1097,60,3
2702,1098,27,2
2703,1099,57,3
2704,1099,28,1
2705,1099,17,3
2706,1099,3,1
2707,1100,16,3
2708,1100,21,2
2709,1100,31,2
2710,1100,3,5
2711,1101,18,5
2712,1101,28,5
2713,1101,12,4
2714,1101,29,1
2715,1102,57,5
2716,1103,9,5
2717,1103,45,4
2718,1103,15,3
2719,1104,4,3
2720,1104,38,4
2721,1105,12,3
2722,1106,8,2
2723,1106,34,2
2724,1106,30,4
2725,1107,28,3
2726,1107,16,1
2727,1108,40,3
2728,1108,59,5
2729,1108,40,5
2730,1109,40,4
2731,1109,23,3
2732,1109,27,4
2733,1110,20,3
2734,1110,49,3
2735,1111,48,2
2736,1111,20,3
2737,1111,51,1
2738,1112,40,1
2739,1112,26,5
2740,1112,60,5
2741,1113,49,5
2742,1113,16,3
2743,1114,38,4
2744,1114,19,2
2745,1114,37,3
2746,1115,17,1
2747,1115,34,5
2748,1115,11,2
2749,1115,15,1
2750,1116,33,4
2751,1116,9,5
2752,1116,47,4
2753,1117,37,5
2754,1117,42,5
2755,1118,7,2
2756,1118,11,1
2757,1118,1,5
2758,1119,9,1
2759,1119,45,2
2760,1119,8,4
2761,1119,49,1
2762,1120,21,3
2763,1120,58,5
2764,1120,23,2
2765,1120,19,4
2766,1121,22,4
2767,1121,52,5
2768,1121,9,2
2769,1122,16,1
2770,1123,20,3
2771,1124,55,3
2772,1124,25,1
2773,1124,10,5
2774,1124,15,5
2775,1125,53,1
2776,1126,58,3
2777,1126,7,2
2778,1127,14,4
2779,1128,55,4
2780,1128,56,3
2781,1128,34,5
2782,1129,13,3
2783,1129,38,3
2784,1129,41,4
2785,1129,1,5
2786,1130,52,1
2787,1130,60,5
2788,1130,40,2
2789,1130,5,3
2790,1131,36,3
2791,1131,13,3
2792,1131,45,3
2793,1132,25,2
2794,1132,6,1
2795,1132,15,5
2796,1132,36,3
2797,1133,57,2
2798,1134,57,2
2799,1134,13,4
2800,1134,11,2
2801,1135,55,2
2802,1136,20,4
2803,1136,19,2
2804,1137,27,2
2805,1137,42,1
2806,1137,2,3
2807,1138,43,4
2808,1138,46,5
2809,1139,33,4
2810,1139,51,5
2811,1139,54,1
2812,1139,3,5
2813,1140,46,2
2814,1140,37,3
2815,1140,25,5
2816,1141,10,1
2817,1142,29,3
2818,1142,5,4
2819,1142,17,2
2820,1142,3,3
2821,1143,54,3
2822,1143,4,2
2823,1144,35,3
2824,1144,4,2
2825,1145,53,5
2826,1145,40,3
2827,1146,26,3
2828,1146,12,4
2829,1146,49,3
2830,1146,47,2
2831,1147,13,2
2832,1147,34,2
2833,1148,1,2
2834,1148,2,2
2835,1149,26,5
2836,1149,7,2
2837,1149,14,1
2838,1150,2,2
2839,1150,13,3
2840,1151,30,4
2841,1151,5,1
2842,1151,43,4
2843,1151,51,4
2844,1152,60,1
2845,1152,29,4
2846,1152,10,4
2847,1153,49,3
2848,1153,16,1
2849,1153,12,3
2850,1154,14,1
2851,1154,6,2
2852,1154,59,2
2853,1155,53,4
2854,1155,11,2
2855,1155,2,2
2856,1156,46,2
2857,1156,3,2
2858,1156,35,3
2859,1157,5,5
2860,1157,52,1
2861,1157,6,4
2862,1157,46,2
2863,1158,43,2
2864,1158,19,1
2865,1159,4,4
2866,1159,53,4
2867,1159,59,3
2868,1160,47,1
2869,1160,54,4
2870,1160,42,4
2871,1160,21,3
2872,1161,7,5
2873,1161,51,5
2874,1161,60,2
2875,1161,60,3
2876,1162,25,3
2877,1163,35,4
2878,1163,10,4
2879,1164,22,5
2880,1164,56,1
2881,1165,10,3
2882,1165,39,1
2883,1166,25,4
2884,1166,49,5
2885,1166,19,3
2886,1167,16,4
2887,1167,16,2
2888,1168,37,1
2889,1168,51,2
2890,1168,7,2
2891,1168,6,1
2892,1169,8,5
2893,1170,33,1
2894,1170,16,3
2895,1170,45,5
2896,1170,27,5
2897,1171,43,1
2898,1172,55,1
2899,1172,56,4
2900,1172,19,1
2901,1172,52,2
2902,1173,23,1
2903,1173,38,5
2904,1174,45,3
2905,1174,12,5
2906,1174,21,1
2907,1175,7,2
2908,1175,12,2
2909,1175,58,4
2910,1175,25,3
2911,1176,15,5
2912,1176,30,2
2913,1177,2,3
2914,1177,55,3
2915,1178,10,1
2916,1178,25,2
2917,1179,44,3
2918,1179,44,3
2919,1179,38,4
2920,1179,55,2
2921,1180,48,1
2922,1180,45,5
2923,1181,13,3
2924,1181,19,3
2925,1182,57,1
2926,1182,20,5
2927,1182,54,5
2928,1182,32,5
2929,1183,1,3
2930,1183,30,1
2931,1183,52,2
2932,1184,56,3
2933,1185,50,5
2934,1185,44,3
2935,1185,5,5
2936,1185,50,3
2937,1186,51,4
2938,1186,32,3
2939,1187,26,4
2940,1187,41,2
2941,1188,57,5
2942,1188,48,3
2943,1189,15,3
2944,1189,12,4
2945,1189,59,4
2946,1189,31,3
2947,1190,11,3
2948,1190,37,2
2949,1191,27,1
2950,1192,23,5
2951,1192,6,2
2952,1192,52,5
2953,1192,9,1
2954,1193,37,2
2955,1193,10,5
2956,1193,19,1
2957,1194,21,4
2958,1195,3,2
2959,1195,38,3
2960,1196,49,5
2961,1196,26,2
2962,1196,28,2
2963,1197,43,2
2964,1197,42,4
2965,1197,12,5
2966,1197,47,3
2967,1198,3,4
2968,1198,25,1
2969,1199,43,3
2970,1199,40,5
2971,1199,2,5
2972,1200,7,2
2973,1200,14,1
2974,1200,15,5
2975,1201,3,3
2976,1202,46,2
2977,1202,5,1
2978,1203,55,2
2979,1203,7,2
2980,1204,24,3
2981,1205,46,3
2982,1206,56,4
2983,1206,35,4
2984,1207,26,3
2985,1207,58,1
2986,1207,7,5
2987,1207,8,5
2988,1208,17,5
2989,1208,35,1
2990,1208,25,3
2991,1209,49,2
2992,1209,54,1
2993,1209,3,4
2994,1210,37,5
2995,1210,59,4
2996,1211,41,5
2997,1211,31,2
2998,1211,54,3
2999,1211,34,3
3000,1212,41,4
3001,1212,19,4
3002,1212,48,3
3003,1212,50,1
3004,1213,47,2
3005,1213,14,3
3006,1213,43,2
3007,1213,8,5
3008,1214,46,4
3009,1214,52,2
3010,1215,5,2
3011,1215,12,1
3012,1216,45,1
3013,1216,3,3
3014,1216,11,5
3015,1217,35,2
3016,1217,51,1
3017,1217,19,4
3018,1218,6,4
3019,1219,10,4
3020,1219,38,5
3021,1219,39,5
3022,1219,18,5
3023,1220,42,2
3024,1221,8,5
3025,1221,2,1
3026,1222,57,4
3027,1222,28,4
3028,1223,48,2
3029,1224,4,1
3030,1225,60,2
3031,1225,48,2
3032,1225,35,3
3033,1226,35,4
3034,1226,13,1
3035,1227,21,1
3036,1228,52,2
3037,1228,18,2
3038,1228,57,5
3039,1229,36,1
3040,1229,60,3
3041,1230,60,4
3042,1230,54,5
3043,1231,43,5
3044,1231,50,5
3045,1232,4,4
3046,1233,35,4
3047,1233,11,4
3048,1233,49,4
3049,1233,60,2
3050,1234,12,5
3051,1234,57,2
3052,1235,44,2
3053,1235,14,4
3054,1235,27,1
3055,1235,33,3
3056,1236,57,5
3057,1237,12,4
3058,1237,30,1
3059,1237,16,4
3060,1237,36,3
3061,1238,1,1
3062,1239,10,5
3063,1239,51,2
3064,1240,58,2
3065,1240,46,5
3066,1241,7,5
3067,1241,55,5
3068,1242,23,2
3069,1242,30,5
3070,1243,34,4
3071,1244,46,1
3072,1244,26,4
3073,1244,32,4
3074,1245,42,1
3075,1246,49,3
3076,1246,53,5
3077,1246,11,1
3078,1246,41,5
3079,1247,55,3
3080,1248,50,1
3081,1248,40,2
3082,1249,39,4
3083,1249,27,1
3084,1249,30,5
3085,1249,45,1
3086,1250,38,4
3087,1250,38,5
3088,1250,42,2
3089,1251,23,4
3090,1251,12,1
3091,1251,46,2
3092,1252,25,3
3093,1252,45,4
3094,1252,35,4
3095,1252,49,2
3096,1253,37,1
3097,1253,9,3
3098,1253,29,2
3099,1254,40,5
3100,1254,38,5
3101,1254,58,2
3102,1255,21,2
3103,1255,39,3
3104,1255,43,4
3105,1256,49,4
3106,1257,57,2
3107,1257,38,5
3108,1257,2,4
3109,1258,41,4
3110,1258,10,5
3111,1258,27,4
3112,1259,5,4
3113,1259,37,5
3114,1259,26,4
3115,1260,36,1
3116,1261,20,4
3117,1261,17,5
3118,1261,23,5
3119,1261,55,5
3120,1262,26,3
3121,1262,5,5
3122,1262,13,5
3123,1263,8,4
3124,1263,30,2
3125,1263,19,4
3126,1264,14,4
3127,1264,47,5
3128,1264,35,5
3129,1265,25,3
3130,1266,17,3
3131,1267,1,5
3132,1267,11,5
3133,1267,52,4
3134,1268,21,2
3135,1269,54,1
3136,1270,26,2
3137,1270,30,1
3138,1271,26,3
