order_id,customer_id,order_date,status
961,101,2024-07-16,returned
962,77,2024-10-24,completed
963,216,2024-11-11,returned
964,265,2024-11-27,shipped
965,154,2024-09-15,cancelled
966,25,2024-10-17,completed
967,31,2024-11-13,shipped
968,430,2024-08-17,completed
969,134,2024-10-13,cancelled
970,478,2024-12-30,completed
971,211,2024-12-06,returned
972,494,2024-10-06,cancelled
973,333,2024-11-21,completed
974,182,2024-12-12,shipped
975,397,2024-12-09,completed
976,196,2024-12-13,returned
977,490,2024-09-01,returned
978,414,2024-07-26,cancelled
979,293,2024-09-25,completed
980,41,2024-08-24,completed
981,163,2024-12-04,completed
982,310,2024-11-02,shipped
983,400,2024-11-18,cancelled
984,495,2024-11-21,completed
985,438,2024-03-10,completed
986,339,2024-05-15,returned
987,384,2024-04-08,shipped
988,53,2024-02-27,shipped
989,281,2024-06-09,shipped
990,269,2024-04-12,cancelled
991,80,2024-03-22,shipped
992,159,2024-10-11,completed
993,227,2024-11-26,cancelled
994,430,2024-09-05,returned
995,183,2024-12-24,shipped
996,240,2024-12-29,completed
997,281,2024-09-17,returned
998,277,2024-05-11,shipped
999,324,2024-12-31,cancelled
1000,223,2024-12-06,cancelled
1001,159,2024-11-10,completed
1002,413,2024-04-19,completed
1003,212,2024-07-11,completed
1004,1,2024-12-26,completed
1005,177,2024-08-23,completed
1006,353,2024-11-04,shipped
1007,154,2024-07-15,completed
1008,306,2024-09-22,cancelled
1009,192,2024-04-16,cancelled
1010,224,2024-08-11,returned
1011,378,2024-09-23,completed
1012,135,2024-07-18,completed
1013,265,2024-07-16,returned
1014,273,2024-12-01,completed
1015,94,2024-04-20,returned
1016,234,2024-12-26,returned
1017,319,2024-12-03,completed
1018,78,2024-10-07,completed
1019,96,2024-08-20,completed
1020,367,2024-10-22,completed
1021,47,2024-06-21,completed
1022,176,2024-11-20,shipped
1023,191,2024-11-13,completed
1024,170,2024-04-26,completed
1025,29,2024-07-04,completed
1026,279,2024-11-25,completed
1027,419,2024-09-08,completed
1028,499,2024-12-27,shipped
1029,127,2024-10-17,returned
1030,395,2024-06-27,completed
1031,243,2024-10-19,completed
1032,480,2024-08-24,returned
1033,22,2024-11-22,completed
1034,247,2024-12-17,completed
1035,455,2024-09-09,completed
1036,499,2024-07-26,shipped
1037,167,2024-08-24,completed
1038,300,2024-04-17,completed
1039,5,2024-02-06,returned
1040,244,2024-09-25,completed
1041,128,2024-11-23,returned
1042,317,2024-12-18,returned
1043,31,2024-10-24,completed
1044,360,2024-10-05,completed
1045,250,2024-10-18,cancelled
1046,404,2024-12-12,shipped
1047,376,2024-12-08,shipped
1048,184,2024-09-16,completed
1049,249,2024-12-03,cancelled
1050,357,2024-09-05,completed
1051,279,2024-10-25,shipped
1052,141,2024-12-21,cancelled
1053,83,2024-04-30,shipped
1054,152,2024-08-22,shipped
1055,1,2024-12-25,completed
1056,453,2024-06-12,completed
1057,398,2024-06-20,completed
1058,338,2024-11-22,completed
1059,269,2024-11-10,completed
1060,314,2024-08-13,returned
1061,165,2024-05-11,returned
1062,35,2024-10-07,completed
1063,92,2024-02-11,shipped
1064,99,2024-11-06,returned
1065,429,2024-08-01,cancelled
1066,320,2024-10-30,completed
1067,188,2024-08-10,completed
1068,7,2024-07-26,completed
1069,240,2024-12-12,completed
1070,286,2024-12-23,returned
1071,30,2024-12-28,completed
1072,376,2024-11-30,completed
1073,484,2024-06-21,completed
1074,52,2024-04-28,completed
1075,99,2024-12-31,cancelled
1076,321,2024-08-29,cancelled
1077,213,2024-12-31,returned
1078,296,2024-08-16,returned
1079,341,2024-10-21,completed
1080,406,2024-08-19,cancelled
1081,173,2024-12-15,cancelled
1082,227,2024-10-22,cancelled
1083,167,2024-11-24,returned
1084,221,2024-07-22,cancelled
1085,280,2024-09-24,cancelled
1086,475,2024-08-28,shipped
1087,230,2024-09-22,completed
1088,306,2024-07-29,completed
1089,4,2024-07-16,completed
1090,439,2024-11-18,returned
1091,422,2024-07-24,cancelled
1092,285,2024-12-29,completed
1093,49,2024-06-10,completed
1094,71,2024-11-24,cancelled
1095,128,2024-11-27,completed
1096,48,2024-11-28,completed
1097,376,2024-11-30,shipped
1098,89,2024-11-24,returned
1099,360,2024-10-26,completed
1100,305,2024-11-21,returned
1101,414,2024-11-26,completed
1102,472,2024-07-15,shipped
1103,214,2024-12-27,completed
1104,383,2024-11-14,completed
1105,325,2024-12-01,completed
1106,157,2024-10-07,cancelled
1107,290,2024-07-12,returned
1108,114,2024-11-14,returned
1109,202,2024-12-11,cancelled
1110,259,2024-03-14,completed
1111,403,2024-11-04,completed
1112,43,2024-09-05,completed
1113,281,2024-09-06,shipped
1114,257,2024-11-09,completed
1115,391,2024-08-12,completed
1116,250,2024-11-29,completed
1117,288,2024-11-10,cancelled
1118,127,2024-11-13,shipped
1119,166,2024-11-26,completed
1120,58,2024-11-29,completed
1121,98,2024-12-03,returned
1122,13,2024-09-18,completed
1123,316,2024-10-11,shipped
1124,23,2024-08-14,completed
1125,80,2024-03-22,completed
1126,125,2024-12-03,completed
1127,8,2024-11-18,completed
1128,157,2024-09-18,completed
1129,108,2024-11-30,completed
1130,280,2024-11-02,cancelled
1131,248,2024-12-01,completed
1132,356,2024-12-22,shipped
1133,299,2024-12-23,completed
1134,31,2024-11-22,returned
1135,317,2024-12-14,returned
1136,484,2024-04-29,returned
1137,139,2024-10-23,completed
1138,150,2024-09-17,shipped
1139,261,2024-04-12,shipped
1140,444,2024-10-09,completed
1141,102,2024-11-19,cancelled
1142,475,2024-05-01,cancelled
1143,157,2024-08-19,returned
1144,81,2024-02-29,completed
1145,182,2024-12-11,cancelled
1146,142,2024-02-20,shipped
1147,456,2024-07-05,completed
1148,116,2024-10-04,shipped
1149,337,2024-07-23,shipped
1150,267,2024-12-06,returned
1151,117,2024-09-17,completed
1152,219,2024-08-26,completed
1153,230,2024-12-02,returned
1154,71,2024-12-30,completed
1155,442,2024-08-27,returned
1156,461,2024-09-27,shipped
1157,466,2024-04-30,cancelled
1158,470,2024-11-11,cancelled
1159,273,2024-11-12,completed
1160,373,2024-04-29,shipped
1161,493,2024-09-12,returned
1162,479,2024-12-24,returned
1163,141,2024-06-20,completed
1164,68,2024-08-04,cancelled
1165,316,2024-07-13,cancelled
1166,119,2024-12-30,returned
1167,14,2024-08-14,shipped
1168,69,2024-09-27,shipped
1169,365,2024-10-19,shipped
1170,252,2024-10-09,completed
1171,116,2024-09-19,completed
1172,474,2024-11-23,completed
1173,381,2024-12-24,completed
1174,34,2024-06-10,shipped
1175,444,2024-10-14,completed
1176,444,2024-09-04,shipped
1177,208,2024-11-23,returned
1178,423,2024-11-08,shipped
1179,314,2024-12-21,returned
1180,403,2024-08-05,shipped
1181,234,2024-03-06,completed
1182,266,2024-11-15,returned
1183,21,2024-12-02,returned
1184,493,2024-03-11,shipped
1185,204,2024-09-05,completed
1186,237,2024-04-09,cancelled
1187,471,2024-04-16,completed
1188,238,2024-11-20,cancelled
1189,58,2024-10-31,returned
1190,280,2024-09-14,completed
1191,231,2024-11-12,cancelled
1192,460,2024-11-06,completed
1193,129,2024-09-05,returned
1194,408,2024-08-12,completed
1195,47,2024-06-12,returned
1196,186,2024-10-13,shipped
1197,373,2024-11-10,cancelled
1198,487,2024-04-30,shipped
1199,23,2024-07-13,cancelled
1200,447,2024-12-24,completed
1201,445,2024-09-17,returned
1202,27,2024-12-19,returned
1203,394,2024-12-25,completed
1204,61,2024-06-18,completed
1205,319,2024-10-03,shipped
1206,438,2024-11-09,completed
1207,312,2024-12-26,completed
1208,302,2024-11-21,shipped
1209,41,2024-12-14,completed
1210,452,2024-11-02,returned
1211,286,2024-12-10,completed
1212,29,2024-10-11,completed
1213,438,2024-03-15,cancelled
1214,153,2024-11-21,completed
1215,56,2024-10-28,completed
1216,345,2024-12-04,returned
1217,359,2024-10-09,cancelled
1218,91,2024-09-21,completed
1219,477,2024-11-01,completed
1220,166,2024-10-17,completed
1221,389,2024-12-07,completed
1222,150,2024-10-31,returned
1223,441,2024-10-08,shipped
1224,269,2024-06-16,cancelled
1225,30,2024-08-20,returned
1226,271,2024-05-17,returned
1227,310,2024-09-08,completed
1228,133,2024-11-20,cancelled
1229,182,2024-11-30,shipped
1230,267,2024-12-16,completed
1231,453,2024-11-11,completed
1232,100,2024-05-13,shipped
1233,321,2024-08-14,completed
1234,410,2024-12-27,shipped
1235,24,2024-12-18,returned
1236,109,2024-06-05,returned
1237,145,2024-07-08,completed
1238,154,2024-11-19,completed
1239,59,2024-12-19,shipped
1240,371,2024-11-22,completed
1241,427,2024-04-21,completed
1242,473,2024-12-14,completed
1243,331,2024-06-05,returned
1244,236,2024-12-12,shipped
1245,402,2024-09-18,completed
1246,428,2024-11-28,returned
1247,348,2024-07-15,completed
1248,107,2024-11-26,completed
1249,34,2024-05-27,completed
1250,174,2024-08-11,completed
1251,293,2024-11-16,cancelled
1252,60,2024-11-11,completed
1253,364,2024-05-16,completed
1254,255,2024-10-25,completed
1255,111,2024-10-14,completed
1256,192,2024-01-30,completed
1257,228,2024-12-23,shipped
1258,464,2024-12-19,completed
1259,473,2024-12-15,cancelled
1260,159,2024-11-05,completed
1261,421,2024-11-13,completed
1262,236,2024-12-02,cancelled
1263,60,2024-10-03,completed
1264,352,2024-11-14,completed
1265,240,2024-06-01,returned
1266,382,2024-08-31,completed
1267,328,2024-10-28,completed
1268,147,2024-10-20,shipped
1269,344,2024-10-15,completed
1270,141,2024-06-11,cancelled
1271,287,2024-12-01,cancelled
1272,180,2024-11-05,returned
1273,412,2024-06-19,completed
1274,37,2024-09-21,completed
1275,277,2024-09-25,completed
1276,242,2024-08-08,completed
1277,45,2024-10-10,returned
1278,306,2024-12-23,returned
1279,359,2024-09-01,completed
1280,171,2024-06-04,returned
1281,415,2024-05-26,shipped
1282,291,2024-09-29,returned
1283,240,2024-06-14,returned
1284,330,2024-12-18,completed
1285,74,2024-12-15,completed
1286,468,2024-09-23,returned
1287,470,2024-12-13,completed
1288,233,2024-11-30,shipped
1289,58,2024-11-21,completed
1290,145,2024-08-25,completed
1291,261,2024-04-14,returned
1292,408,2024-07-29,returned
1293,37,2024-09-19,shipped
1294,303,2024-11-01,completed
1295,281,2024-07-06,shipped
1296,34,2024-09-02,returned
1297,303,2024-11-04,shipped
1298,291,2024-12-22,returned
1299,121,2024-11-05,completed
1300,379,2024-12-15,shipped
1301,59,2024-12-13,completed
1302,285,2024-08-29,completed
1303,158,2024-12-01,completed
1304,351,2024-12-27,shipped
1305,168,2024-12-23,completed
1306,47,2024-07-08,cancelled
1307,463,2024-11-24,completed
1308,339,2024-03-24,completed
1309,200,2024-12-26,completed
1310,349,2024-07-31,returned
1311,156,2024-12-01,completed
1312,46,2024-03-25,cancelled
1313,207,2024-12-24,completed
1314,32,2024-10-24,completed
1315,1,2024-12-28,completed
1316,57,2024-07-27,completed
1317,222,2024-10-30,returned
1318,163,2024-12-19,shipped
1319,223,2024-12-07,completed
1320,244,2024-09-21,shipped
1321,432,2024-08-09,completed
1322,148,2024-06-13,completed
1323,332,2024-08-02,shipped
1324,337,2024-10-07,completed
1325,44,2024-10-18,shipped
1326,441,2024-11-23,returned
1327,310,2024-11-17,shipped
1328,261,2024-09-26,shipped
1329,197,2024-07-21,shipped
1330,310,2024-04-17,returned
1331,122,2024-11-28,cancelled
1332,296,2024-08-18,completed
1333,291,2024-11-13,completed
1334,298,2024-09-22,completed
1335,73,2024-12-20,completed
1336,239,2024-09-21,cancelled
1337,46,2024-07-24,returned
1338,340,2024-12-31,returned
1339,325,2024-10-01,completed
1340,314,2024-04-18,cancelled
1341,399,2024-03-15,cancelled
1342,464,2024-12-15,completed
1343,216,2024-10-05,completed
1344,149,2024-07-30,cancelled
1345,384,2024-08-01,cancelled
1346,134,2024-09-04,cancelled
1347,87,2024-10-19,completed
1348,415,2024-04-29,completed
1349,65,2024-12-13,completed
1350,130,2024-09-01,completed
1351,440,2024-10-12,completed
1352,310,2024-07-12,returned
1353,78,2024-12-24,completed
1354,134,2024-12-06,shipped
1355,93,2024-12-04,completed
1356,44,2024-10-19,completed
1357,429,2024-09-25,shipped
1358,395,2024-09-09,shipped
1359,372,2024-10-07,cancelled
1360,376,2024-12-18,completed
1361,387,2024-08-04,shipped
1362,205,2024-10-15,returned
1363,486,2024-10-20,returned
1364,362,2024-08-24,completed
1365,272,2024-12-07,shipped
1366,196,2024-12-17,cancelled
1367,350,2024-03-13,cancelled
1368,327,2024-10-22,shipped
1369,313,2024-12-18,completed
1370,139,2024-09-29,completed
1371,336,2024-12-29,returned
1372,384,2024-06-30,cancelled
1373,395,2024-07-22,returned
1374,354,2024-06-20,completed
1375,345,2024-11-16,completed
1376,211,2024-12-05,returned
1377,229,2024-09-14,completed
1378,129,2024-06-30,cancelled
1379,48,2024-09-23,returned
1380,458,2024-11-24,cancelled
1381,327,2024-09-22,completed
1382,45,2024-11-24,returned
1383,392,2024-12-22,completed
1384,459,2024-11-21,completed
1385,151,2024-11-14,completed
1386,328,2024-11-29,completed
1387,394,2024-12-24,returned
1388,395,2024-12-17,completed
1389,400,2024-10-12,completed
1390,196,2024-11-28,completed
1391,133,2024-07-09,completed
1392,252,2024-07-31,completed
1393,331,2024-09-04,cancelled
1394,394,2024-12-24,returned
1395,55,2024-12-12,completed
1396,18,2024-10-31,returned
1397,129,2024-11-07,shipped
1398,77,2024-02-25,returned
1399,200,2024-07-20,completed
1400,464,2024-12-05,cancelled
1401,363,2024-12-28,shipped
1402,433,2024-12-23,completed
1403,277,2024-01-26,completed
1404,291,2024-11-20,completed
1405,171,2024-07-28,returned
1406,491,2024-05-13,completed
1407,42,2024-11-24,completed
1408,332,2024-09-18,completed
1409,496,2024-09-28,completed
1410,357,2024-08-10,returned
1411,353,2024-10-01,returned
1412,225,2024-08-25,completed
1413,13,2024-11-30,shipped
1414,33,2024-12-29,shipped
1415,274,2024-12-14,completed
1416,19,2024-07-15,returned
1417,22,2024-10-16,returned
1418,342,2024-11-02,returned
1419,446,2024-11-17,cancelled
1420,120,2024-09-01,completed
1421,251,2024-10-12,cancelled
1422,24,2024-12-12,completed
1423,8,2024-10-28,completed
1424,421,2024-11-09,completed
1425,428,2024-12-07,completed
1426,59,2024-12-07,cancelled
1427,113,2024-10-18,shipped
1428,173,2024-12-25,completed
1429,62,2024-12-06,completed
1430,392,2024-09-03,completed
1431,33,2024-12-02,shipped
1432,87,2024-11-20,completed
1433,225,2024-09-08,completed
1434,69,2024-06-16,returned
1435,314,2024-09-30,completed
1436,451,2024-12-06,completed
1437,92,2024-03-11,cancelled
1438,455,2024-10-09,shipped
1439,355,2024-06-05,returned
1440,139,2024-12-03,completed
1441,481,2024-06-23,completed
1442,306,2024-09-09,cancelled
1443,487,2024-03-25,completed
1444,179,2024-07-29,completed
1445,61,2024-05-30,cancelled
1446,260,2024-06-25,returned
1447,338,2024-06-06,completed
1448,58,2024-10-27,shipped
1449,255,2024-10-17,completed
1450,28,2024-11-27,completed
1451,223,2024-11-19,shipped
1452,23,2024-06-09,cancelled
1453,91,2024-04-21,shipped
1454,264,2024-06-07,completed
1455,370,2024-09-09,completed
1456,215,2024-06-10,completed
1457,118,2024-03-19,completed
1458,122,2024-10-14,shipped
1459,457,2024-06-19,cancelled
1460,249,2024-10-14,completed
1461,111,2024-11-05,shipped
1462,192,2024-03-20,completed
1463,324,2024-09-22,completed
1464,172,2024-06-04,cancelled
1465,31,2024-11-21,shipped
1466,235,2024-08-19,completed
1467,113,2024-11-16,returned
1468,488,2024-09-19,cancelled
1469,438,2024-06-24,cancelled
1470,251,2024-12-04,cancelled
1471,243,2024-12-16,completed
1472,374,2024-08-25,completed
1473,127,2024-11-23,completed
1474,457,2024-12-26,cancelled
1475,460,2024-10-12,completed
1476,21,2024-11-10,cancelled
1477,18,2024-12-15,shipped
1478,415,2024-06-05,completed
1479,43,2024-10-17,returned
1480,375,2024-10-05,completed
1481,184,2024-10-27,completed
1482,9,2024-12-28,completed
1483,361,2024-09-21,returned
1484,299,2024-08-17,shipped
1485,396,2024-05-21,shipped
1486,95,2024-12-20,returned
1487,238,2024-04-03,completed
1488,198,2024-07-03,completed
1489,219,2024-12-17,cancelled
1490,278,2024-12-21,returned
1491,42,2024-12-15,returned
1492,478,2024-06-20,returned
1493,187,2024-12-11,shipped
1494,188,2024-12-13,completed
1495,188,2024-07-17,returned
1496,35,2024-12-12,completed
1497,71,2024-12-03,completed
1498,333,2024-10-30,cancelled
1499,447,2024-08-31,completed
1500,165,2024-09-12,cancelled
1501,349,2024-09-23,completed
1502,191,2024-10-14,cancelled
1503,270,2024-12-29,returned
1504,273,2024-12-04,completed
1505,410,2024-03-20,shipped
1506,45,2024-07-13,completed
1507,148,2024-05-19,completed
1508,58,2024-10-26,completed
1509,267,2024-12-14,shipped
1510,497,2024-11-12,shipped
1511,178,2024-12-05,returned
1512,11,2024-08-04,completed
1513,447,2024-09-06,cancelled
1514,331,2024-07-26,completed
1515,336,2024-08-19,returned
1516,357,2024-09-15,shipped
1517,235,2024-07-20,completed
1518,88,2024-11-13,completed
1519,498,2024-11-03,completed
1520,76,2024-07-30,completed
1521,317,2024-12-07,completed
1522,94,2024-05-10,returned
1523,464,2024-11-04,completed
1524,22,2024-09-24,shipped
1525,134,2024-10-14,cancelled
1526,363,2024-10-31,completed
1527,76,2024-08-09,completed
1528,274,2024-11-25,completed
1529,208,2024-09-13,shipped
1530,476,2024-09-14,returned
1531,280,2024-12-30,returned
1532,362,2024-07-07,completed
1533,497,2024-11-28,cancelled
1534,374,2024-12-26,completed
1535,353,2024-07-30,completed
1536,72,2024-12-15,completed
1537,206,2024-11-26,shipped
1538,183,2024-09-16,cancelled
1539,329,2024-11-02,completed
1540,401,2024-08-09,completed
1541,276,2024-12-14,completed
1542,500,2024-12-03,shipped
1543,163,2024-11-21,completed
1544,466,2024-08-18,returned
1545,438,2024-10-03,completed
1546,7,2024-09-03,completed
1547,229,2024-12-31,returned
1548,455,2024-10-29,shipped
1549,412,2024-09-08,returned
1550,497,2024-09-13,shipped
1551,72,2024-12-24,completed
1552,107,2024-07-09,cancelled
1553,172,2024-05-03,cancelled
1554,388,2024-07-18,shipped
1555,328,2024-11-05,cancelled
1556,237,2024-10-31,completed
1557,103,2024-10-08,completed
1558,284,2024-12-29,completed
1559,428,2024-12-06,cancelled
1560,379,2024-10-12,completed
1561,79,2024-08-15,returned
1562,428,2024-12-13,returned
1563,341,2024-12-20,completed
1564,252,2024-12-03,completed
1565,62,2024-12-15,completed
1566,307,2024-11-19,cancelled
1567,224,2024-06-02,shipped
1568,499,2024-12-22,completed
1569,263,2024-12-27,completed
1570,84,2024-05-18,shipped
1571,450,2024-09-01,completed
1572,140,2024-09-18,completed
1573,25,2024-08-23,returned
1574,480,2024-06-22,returned
1575,94,2024-03-30,completed
1576,279,2024-10-18,returned
1577,410,2024-07-19,returned
1578,353,2024-10-02,cancelled
1579,181,2024-12-14,completed
1580,266,2024-10-14,shipped
1581,211,2024-12-20,completed
1582,53,2024-04-30,completed
1583,426,2024-10-08,cancelled
1584,315,2024-12-15,returned
1585,283,2024-11-10,completed
1586,214,2024-10-27,completed
1587,420,2024-05-14,shipped
1588,179,2024-10-24,completed
1589,419,2024-10-09,cancelled
1590,268,2024-12-16,completed
1591,364,2024-07-24,completed
1592,114,2024-11-13,completed
1593,353,2024-08-29,completed
1594,67,2024-03-11,completed
1595,40,2024-08-08,shipped
1596,22,2024-08-24,returned
1597,263,2024-11-21,completed
1598,466,2024-06-24,completed
1599,342,2024-06-24,completed
1600,472,2024-11-29,completed
1601,95,2024-12-12,completed
1602,75,2024-12-17,completed
1603,181,2024-09-20,returned
1604,314,2024-07-23,completed
1605,51,2024-03-30,returned
1606,99,2024-11-30,cancelled
1607,3,2024-04-12,cancelled
1608,436,2024-12-16,returned
1609,302,2024-06-25,completed
1610,93,2024-11-12,shipped
1611,110,2024-12-01,completed
1612,390,2024-08-02,completed
1613,267,2024-04-06,completed
1614,361,2024-08-08,completed
1615,43,2024-06-21,shipped
1616,146,2024-11-26,completed
1617,352,2024-10-06,shipped
1618,149,2024-10-05,completed
1619,459,2024-12-14,completed
1620,92,2024-02-01,shipped
1621,345,2024-11-22,cancelled
1622,338,2024-04-04,shipped
1623,206,2024-12-15,completed
1624,380,2024-07-07,completed
1625,174,2024-06-27,shipped
1626,63,2024-10-17,returned
1627,256,2024-08-29,cancelled
1628,304,2024-11-11,returned
1629,483,2024-10-20,returned
1630,309,2024-11-02,cancelled
1631,143,2024-08-01,completed
1632,63,2024-10-22,completed
1633,322,2024-10-04,returned
1634,28,2024-07-02,completed
1635,498,2024-10-20,returned
1636,168,2024-11-09,cancelled
1637,50,2024-12-25,cancelled
1638,393,2024-10-20,completed
1639,151,2024-12-09,cancelled
1640,134,2024-11-05,cancelled
1641,280,2024-08-30,completed
1642,221,2024-04-08,completed
1643,437,2024-11-02,completed
1644,17,2024-11-23,completed
1645,453,2024-12-05,shipped
1646,69,2024-08-09,shipped
1647,392,2024-09-12,shipped
1648,338,2024-11-30,cancelled
1649,241,2024-12-06,completed
1650,260,2024-04-02,shipped
1651,303,2024-10-28,completed
1652,393,2024-08-27,completed
1653,303,2024-09-15,completed
1654,179,2024-08-12,returned
1655,175,2024-11-26,completed
1656,183,2024-10-27,returned
1657,126,2024-07-09,completed
1658,304,2024-10-18,completed
1659,445,2024-10-08,completed
1660,11,2024-10-06,shipped
1661,337,2024-10-04,shipped
1662,137,2024-07-28,cancelled
1663,12,2024-08-02,shipped
1664,166,2024-11-12,shipped
1665,52,2024-12-19,completed
1666,255,2024-11-28,returned
1667,174,2024-06-18,completed
1668,497,2024-09-19,returned
1669,434,2024-12-07,cancelled
1670,110,2024-11-02,completed
1671,294,2024-09-08,cancelled
1672,381,2024-07-29,cancelled
1673,49,2024-10-30,completed
1674,291,2024-12-24,shipped
1675,108,2024-08-21,returned
1676,422,2024-07-31,completed
1677,222,2024-10-20,completed
1678,213,2024-12-09,cancelled
1679,233,2024-12-11,completed
1680,452,2024-02-05,cancelled
1681,442,2024-09-08,completed
1682,339,2024-09-03,returned
1683,273,2024-12-22,returned
1684,321,2024-07-30,completed
1685,237,2024-03-30,returned
1686,351,2024-12-14,shipped
1687,211,2024-12-19,completed
1688,325,2024-07-07,completed
1689,422,2024-07-27,completed
1690,352,2024-11-15,completed
1691,59,2024-11-15,completed
1692,409,2024-09-12,cancelled
1693,224,2024-08-25,completed
1694,104,2024-03-26,completed
1695,133,2024-07-16,completed
1696,330,2024-08-31,shipped
1697,401,2024-03-30,completed
1698,161,2024-08-26,shipped
1699,460,2024-11-27,completed
1700,204,2024-06-13,cancelled
1701,377,2024-09-30,cancelled
1702,341,2024-12-12,cancelled
1703,129,2024-12-03,completed
1704,308,2024-06-07,completed
1705,169,2024-12-11,returned
1706,381,2024-09-04,completed
1707,74,2024-09-09,completed
1708,226,2024-10-05,cancelled
1709,29,2024-08-30,returned
1710,486,2024-03-19,shipped
1711,244,2024-10-19,completed
1712,186,2024-12-02,completed
1713,11,2024-11-03,cancelled
1714,18,2024-10-28,returned
1715,123,2024-11-26,completed
1716,328,2024-12-30,returned
1717,63,2024-10-18,shipped
1718,5,2024-08-04,completed
1719,155,2024-11-16,completed
1720,153,2024-11-05,completed
1721,469,2024-10-05,returned
1722,209,2024-01-27,completed
1723,422,2024-11-30,shipped
1724,378,2024-10-05,completed
1725,368,2024-09-16,completed
1726,423,2024-09-13,cancelled
1727,34,2024-09-08,returned
1728,417,2024-10-08,shipped
1729,356,2024-11-09,returned
1730,329,2024-11-01,returned
1731,70,2024-10-03,returned
1732,157,2024-08-14,completed
1733,81,2024-06-26,returned
1734,391,2024-08-11,returned
1735,211,2024-12-19,returned
1736,69,2024-07-27,cancelled
1737,424,2024-07-18,completed
1738,44,2024-11-23,shipped
1739,449,2024-12-01,cancelled
1740,115,2024-04-24,cancelled
1741,332,2024-09-25,shipped
1742,102,2024-07-20,completed
1743,26,2024-10-15,cancelled
1744,134,2024-09-16,completed
1745,88,2024-12-22,returned
1746,270,2024-12-03,shipped
1747,424,2024-10-12,returned
1748,105,2024-05-28,completed
1749,148,2024-12-19,shipped
1750,439,2024-11-04,completed
1751,373,2024-10-12,completed
1752,210,2024-08-04,completed
1753,121,2024-12-10,completed
1754,299,2024-12-06,shipped
1755,69,2024-12-31,returned
1756,204,2024-07-20,returned
1757,217,2024-12-29,completed
1758,286,2024-11-30,completed
1759,242,2024-10-25,returned
1760,496,2024-11-22,completed
1761,3,2024-06-30,shipped
1762,155,2024-12-06,completed
1763,496,2024-11-12,completed
1764,134,2024-09-18,completed
1765,450,2024-11-25,completed
1766,364,2024-09-20,completed
1767,60,2024-11-12,completed
1768,256,2024-08-30,shipped
1769,145,2024-07-12,completed
1770,265,2024-08-06,completed
1771,162,2024-12-23,completed
1772,285,2024-11-25,completed
1773,28,2024-08-12,shipped
1774,134,2024-09-17,shipped
1775,60,2024-12-05,completed
1776,364,2024-09-28,shipped
1777,58,2024-10-26,completed
1778,105,2024-07-15,completed
1779,384,2024-11-14,cancelled
1780,457,2024-12-23,completed
1781,270,2024-12-25,shipped
1782,472,2024-03-05,shipped
1783,347,2024-05-24,completed
1784,146,2024-06-08,cancelled
1785,476,2024-07-22,completed
1786,15,2024-09-12,returned
1787,338,2024-10-23,completed
1788,305,2024-11-25,completed
1789,336,2024-10-22,returned
1790,376,2024-12-04,completed
1791,411,2024-12-11,completed
1792,381,2024-07-24,cancelled
1793,196,2024-11-09,completed
1794,123,2024-12-15,completed
1795,84,2024-11-03,completed
1796,332,2024-09-06,shipped
1797,411,2024-12-20,completed
1798,463,2024-12-19,completed
1799,341,2024-09-09,cancelled
1800,103,2024-12-25,shipped
1801,244,2024-10-24,shipped
1802,47,2024-11-23,completed
1803,315,2024-11-01,shipped
1804,48,2024-09-21,shipped
1805,347,2024-06-26,returned
1806,80,2024-10-18,returned
1807,269,2024-04-12,shipped
1808,41,2024-11-13,completed
1809,351,2024-08-17,cancelled
1810,219,2024-08-22,cancelled
1811,40,2024-08-15,cancelled
1812,218,2024-09-21,returned
1813,369,2024-12-13,completed
1814,131,2024-11-15,cancelled
1815,9,2024-11-11,shipped
1816,92,2024-04-28,completed
1817,43,2024-08-06,completed
1818,161,2024-11-14,shipped
1819,320,2024-11-26,completed
1820,109,2024-07-20,cancelled
1821,133,2024-04-19,completed
1822,3,2024-09-11,completed
1823,336,2024-11-04,shipped
1824,445,2024-11-22,cancelled
1825,372,2024-08-29,cancelled
1826,185,2024-10-23,returned
1827,346,2024-11-23,completed
1828,65,2024-10-27,completed
1829,418,2024-03-15,completed
1830,440,2024-08-14,returned
1831,75,2024-12-15,returned
1832,440,2024-12-23,completed
1833,395,2024-09-29,shipped
1834,12,2024-04-21,completed
1835,379,2024-12-12,shipped
1836,242,2024-08-01,cancelled
1837,125,2024-05-03,shipped
1838,27,2024-12-14,returned
1839,434,2024-11-18,shipped
1840,435,2024-12-09,cancelled
1841,375,2024-12-19,completed
1842,250,2024-11-30,cancelled
1843,372,2024-09-30,shipped
1844,119,2024-11-25,shipped
1845,296,2024-08-05,completed
1846,458,2024-10-07,shipped
1847,60,2024-12-05,returned
1848,178,2024-12-07,completed
1849,83,2024-08-20,shipped
1850,177,2024-10-01,completed
1851,301,2024-12-11,cancelled
1852,437,2024-12-31,shipped
1853,68,2024-09-01,shipped
1854,492,2024-12-07,returned
1855,335,2024-09-18,completed
1856,319,2024-09-22,returned
1857,45,2024-12-10,completed
1858,103,2024-10-01,completed
1859,407,2024-10-21,shipped
1860,156,2024-11-06,completed
1861,10,2024-09-21,completed
1862,347,2024-06-09,cancelled
1863,17,2024-11-16,completed
1864,317,2024-12-11,completed
1865,250,2024-10-25,completed
